number	name	logTPM
ENSG00000198467	TPM2	5.63055113426066
ENSG00000075785	RAB7A	5.62930353687557
ENSG00000143761	ARF1	5.62739761660966
ENSG00000134590	FAM127A	5.62149018144905
ENSG00000133392	MYH11	5.62119736160114
ENSG00000125868	DSTN	5.62095382442798
ENSG00000186468	RPS23	5.61877136461116
ENSG00000175061	LRRC75A-AS1	5.61854883158349
ENSG00000110799	VWF	5.61843223971867
ENSG00000141522	ARHGDIA	5.61789436027065
ENSG00000111897	SERINC1	5.61713267893271
ENSG00000182492	BGN	5.61693556980625
ENSG00000167978	SRRM2	5.61453283867987
ENSG00000185624	P4HB	5.6121268086542
ENSG00000159388	BTG2	5.60738981362228
ENSG00000002586	CD99	5.6056874943259
ENSG00000126458	RRAS	5.60447170160124
ENSG00000205362	MT1A	5.60393227898923
ENSG00000196683	TOMM7	5.60379029468718
ENSG00000254999	BRK1	5.59954164446733
ENSG00000221983	UBA52	5.59867233125789
ENSG00000198258	UBL5	5.59797141825595
ENSG00000071082	RPL31	5.59611263529023
ENSG00000211596	IGKJ2	5.59226732252043
ENSG00000126247	CAPNS1	5.58862728883627
ENSG00000167772	ANGPTL4	5.5885690910221
ENSG00000173369	C1QB	5.58572223863567
ENSG00000167815	PRDX2	5.58304533284111
ENSG00000184113	CLDN5	5.58230802406614
ENSG00000170525	PFKFB3	5.57929317078406
ENSG00000164056	SPRY1	5.57754038522488
ENSG00000182196	ARL6IP4	5.57403918745762
ENSG00000143819	EPHX1	5.5734515592256
ENSG00000104419	NDRG1	5.5705047477011
ENSG00000113721	PDGFRB	5.5608291770046
ENSG00000126432	PRDX5	5.56018435432727
ENSG00000159840	ZYX	5.55809171351252
ENSG00000071967	CYBRD1	5.55510917997845
ENSG00000122786	CALD1	5.54901032011271
ENSG00000123144	C19orf43	5.54767478165697
ENSG00000111669	TPI1	5.54713313703514
ENSG00000177700	POLR2L	5.54515402358912
ENSG00000129562	DAD1	5.53428718294419
ENSG00000183087	GAS6	5.53189099021788
ENSG00000060138	YBX3	5.53148818797452
ENSG00000261371	PECAM1	5.52835524084172
ENSG00000100300	TSPO	5.52824526468655
ENSG00000118816	CCNI	5.5278078470612
ENSG00000123416	TUBA1B	5.5262191846629
ENSG00000139644	TMBIM6	5.52162270279429
ENSG00000140319	SRP14	5.51955302325403
ENSG00000170315	UBB	5.51803732719418
ENSG00000185896	LAMP1	5.51801162440167
ENSG00000131477	RAMP2	5.51795128191662
ENSG00000167615	LENG8	5.51173913370106
ENSG00000232112	TMA7	5.51064862597967
ENSG00000147065	MSN	5.51000730653948
ENSG00000136238	RAC1	5.50892116497574
ENSG00000127528	KLF2	5.50824570189131
ENSG00000067082	KLF6	5.50779723331645
ENSG00000125356	NDUFA1	5.50582553647996
ENSG00000112335	SNX3	5.50488192106851
ENSG00000067113	PLPP1	5.50481723414511
ENSG00000159189	C1QC	5.502547148996
ENSG00000130811	EIF3G	5.49736965510289
ENSG00000134531	EMP1	5.49697483206368
ENSG00000107223	EDF1	5.49682062527891
ENSG00000099795	NDUFB7	5.49557806809796
ENSG00000157150	TIMP4	5.49266796261763
ENSG00000196262	PPIA	5.49247071752443
ENSG00000185825	BCAP31	5.4911842165979
ENSG00000211594	IGKJ4	5.48742259181104
ENSG00000173372	C1QA	5.48708566896221
ENSG00000169908	TM4SF1	5.48667899666022
ENSG00000172216	CEBPB	5.48045044075468
ENSG00000163520	FBLN2	5.47460010479975
ENSG00000214736	TOMM6	5.47367442846135
ENSG00000117519	CNN3	5.47272595404367
ENSG00000104852	SNRNP70	5.47236761892886
ENSG00000205364	MT1M	5.46948155920932
ENSG00000108828	VAT1	5.46888542816076
ENSG00000005022	SLC25A5	5.4674989186078
ENSG00000168906	MAT2A	5.46466234579327
ENSG00000105404	RABAC1	5.46160912866015
ENSG00000127884	ECHS1	5.46143878695108
ENSG00000173660	UQCRH	5.45853049822192
ENSG00000059804	SLC2A3	5.45410105331379
ENSG00000135926	TMBIM1	5.44982591831981
ENSG00000157227	MMP14	5.44942339906535
ENSG00000204435	CSNK2B	5.44803289768734
ENSG00000183722	LHFP	5.44648405743638
ENSG00000197111	PCBP2	5.44204871062073
ENSG00000111676	ATN1	5.44047042886359
ENSG00000079308	TNS1	5.436610048679
ENSG00000105401	CDC37	5.43493534687514
ENSG00000104823	ECH1	5.43468039747537
ENSG00000062282	DGAT2	5.42820431448553
ENSG00000116251	RPL22	5.42807832864364
ENSG00000102317	RBM3	5.42619871140685
ENSG00000104805	NUCB1	5.42604105205725
ENSG00000115053	NCL	5.42531950006536
ENSG00000132507	EIF5A	5.42230885358938
ENSG00000169504	CLIC4	5.42132938423536
ENSG00000106538	RARRES2	5.41796916514485
ENSG00000102760	RGCC	5.41601236290641
ENSG00000188783	PRELP	5.41247383119969
ENSG00000172757	CFL1	5.41032989482414
ENSG00000137575	SDCBP	5.41032881812261
ENSG00000135424	ITGA7	5.41018957970961
ENSG00000063046	EIF4B	5.40961188599402
ENSG00000167863	ATP5H	5.40861253097582
ENSG00000130707	ASS1	5.40736226626866
ENSG00000137312	FLOT1	5.39959506166442
ENSG00000105701	FKBP8	5.39654777698136
ENSG00000106682	EIF4H	5.39494188611032
ENSG00000115310	RTN4	5.39301761711847
ENSG00000185883	ATP6V0C	5.39205095385106
ENSG00000087460	GNAS	5.3915632425882
ENSG00000113916	BCL6	5.38910673885188
ENSG00000172354	GNB2	5.38571970504661
ENSG00000137076	TLN1	5.38369458553876
ENSG00000161203	AP2M1	5.38242187985832
ENSG00000102802	MEDAG	5.38206874394022
ENSG00000219200	RNASEK	5.38201886413321
ENSG00000160789	LMNA	5.37997080493596
ENSG00000166441	RPL27A	5.37949110266823
ENSG00000104870	FCGRT	5.37701551316793
ENSG00000077942	FBLN1	5.37108933322776
ENSG00000067225	PKM	5.37051069715964
ENSG00000108679	LGALS3BP	5.36976753115993
ENSG00000126524	SBDS	5.36866835105628
ENSG00000092010	PSME1	5.36404530620447
ENSG00000135862	LAMC1	5.36403130698647
ENSG00000078369	GNB1	5.36316986145443
ENSG00000149564	ESAM	5.35432918163459
ENSG00000136997	MYC	5.35361954833452
ENSG00000151365	THRSP	5.35336225043761
ENSG00000228474	OST4	5.35012106489237
ENSG00000135047	CTSL	5.3477634269611
ENSG00000112715	VEGFA	5.34320469914553
ENSG00000163431	LMOD1	5.34185472310979
ENSG00000197043	ANXA6	5.34079919688068
ENSG00000198563	DDX39B	5.33959568698495
ENSG00000162191	UBXN1	5.33693442515485
ENSG00000101182	PSMA7	5.3368038033662
ENSG00000179094	PER1	5.334567490244
ENSG00000087074	PPP1R15A	5.33007535511795
ENSG00000113732	ATP6V0E1	5.32750969034565
ENSG00000172889	EGFL7	5.32467863398355
ENSG00000150093	ITGB1	5.32291014919811
ENSG00000108107	RPL28	5.32250625130027
ENSG00000177156	TALDO1	5.32143500645117
ENSG00000178878	APOLD1	5.31946058402161
ENSG00000234741	GAS5	5.31665876621135
ENSG00000136938	ANP32B	5.31316318646294
ENSG00000165949	IFI27	5.30954698141301
ENSG00000215021	PHB2	5.30100180508375
ENSG00000073921	PICALM	5.30095019828391
ENSG00000140545	MFGE8	5.3008330997847
ENSG00000115306	SPTBN1	5.29975889848662
ENSG00000076555	ACACB	5.29709132957409
ENSG00000116962	NID1	5.29524688169953
ENSG00000213465	ARL2	5.29485569751064
ENSG00000165030	NFIL3	5.29276761474243
ENSG00000107317	PTGDS	5.29057873047773
ENSG00000013441	CLK1	5.29024497278678
ENSG00000123384	LRP1	5.28986396795526
ENSG00000135940	COX5B	5.28917399538092
ENSG00000115307	AUP1	5.28833561790914
ENSG00000255302	EID1	5.28774280359374
ENSG00000125968	ID1	5.28768602535514
ENSG00000143248	RGS5	5.28712417598205
ENSG00000237550	RPL9P9	5.2859096711138
ENSG00000146066	HIGD2A	5.28343272423769
ENSG00000180817	PPA1	5.27928981599528
ENSG00000250722	SELENOP	5.27708864490605
ENSG00000084623	EIF3I	5.27678152476449
ENSG00000178035	IMPDH2	5.27651981062157
ENSG00000197879	MYO1C	5.27499429321922
ENSG00000155368	DBI	5.27131363015172
ENSG00000109472	CPE	5.2706229450361
ENSG00000142168	SOD1	5.26933218605026
ENSG00000134419	RPS15A	5.26829895139219
ENSG00000103363	ELOB	5.26432738962603
ENSG00000173918	C1QTNF1	5.26260399237854
ENSG00000161547	SRSF2	5.26126547112136
ENSG00000134308	YWHAQ	5.26031704318422
ENSG00000133639	BTG1	5.2581100657649
ENSG00000188229	TUBB4B	5.25628626131264
ENSG00000126267	COX6B1	5.25540965401148
ENSG00000170989	S1PR1	5.25241788024184
ENSG00000142669	SH3BGRL3	5.25161507011971
ENSG00000091136	LAMB1	5.25081457628152
ENSG00000196419	XRCC6	5.24904594358635
ENSG00000257017	HP	5.24888008150326
ENSG00000183255	PTTG1IP	5.24880200287453
ENSG00000166913	YWHAB	5.24869500097994
ENSG00000144381	HSPD1	5.24767100922331
ENSG00000111348	ARHGDIB	5.24644496240353
ENSG00000100129	EIF3L	5.24432771076247
ENSG00000107562	CXCL12	5.24389455716439
ENSG00000111229	ARPC3	5.24356469974457
ENSG00000131236	CAP1	5.24289482591744
ENSG00000173641	HSPB7	5.24055477464397
ENSG00000133872	SARAF	5.2389763501848
ENSG00000030582	GRN	5.23895109938734
ENSG00000146278	PNRC1	5.23524165628308
ENSG00000168899	VAMP5	5.23495021315112
ENSG00000104408	EIF3E	5.22833356703881
ENSG00000105223	PLD3	5.22748653749159
ENSG00000129226	CD68	5.22696325201486
ENSG00000135535	CD164	5.22549569200023
ENSG00000116288	PARK7	5.22462796154136
ENSG00000100380	ST13	5.22053557548417
ENSG00000162496	DHRS3	5.21727580250496
ENSG00000107372	ZFAND5	5.21553981644389
ENSG00000162576	MXRA8	5.21470724134152
ENSG00000245910	SNHG6	5.21335861360677
ENSG00000177575	CD163	5.21316634502449
ENSG00000162407	PLPP3	5.21056639811538
ENSG00000116285	ERRFI1	5.21045853545129
ENSG00000075426	FOSL2	5.2097353874517
ENSG00000118849	RARRES1	5.20944934999294
ENSG00000174348	PODN	5.2087037144161
ENSG00000174903	RAB1B	5.20810346981907
ENSG00000121691	CAT	5.20726090228779
ENSG00000216490	IFI30	5.2061215733835
ENSG00000131143	COX4I1	5.20531288340994
ENSG00000167004	PDIA3	5.20407774440759
ENSG00000101421	CHMP4B	5.20405369595689
ENSG00000165678	GHITM	5.19821758841481
ENSG00000198668	CALM1	5.19551849511244
ENSG00000211895	IGHA1	5.19339748378989
ENSG00000114353	GNAI2	5.18937949819642
ENSG00000101938	CHRDL1	5.18917470390789
ENSG00000131386	GALNT15	5.18756873238899
ENSG00000241837	ATP5O	5.18600821345302
ENSG00000129824	RPS4Y1	5.18559046968353
ENSG00000127022	CANX	5.18551259608531
ENSG00000168066	SF1	5.18474372660954
ENSG00000221978	CCNL2	5.17936457558472
ENSG00000163479	SSR2	5.17887491954959
ENSG00000182087	TMEM259	5.17790360031528
ENSG00000198832	SELENOM	5.17697766087672
ENSG00000105835	NAMPT	5.17546844307563
ENSG00000124107	SLPI	5.17436486269729
ENSG00000172037	LAMB2	5.17400787365714
ENSG00000100075	SLC25A1	5.1739962113451
ENSG00000188846	RPL14	5.17164328770729
ENSG00000213977	TAX1BP3	5.17110904129376
ENSG00000090006	LTBP4	5.17049589282678
ENSG00000185215	TNFAIP2	5.16543019543329
ENSG00000042445	RETSAT	5.16524429889082
ENSG00000134294	SLC38A2	5.16350167164858
ENSG00000049540	ELN	5.16251724760572
ENSG00000084754	HADHA	5.161400045017
ENSG00000137409	MTCH1	5.16070905189204
ENSG00000117318	ID3	5.15715733511147
ENSG00000125740	FOSB	5.15565218590199
ENSG00000163359	COL6A3	5.15358163176384
ENSG00000115414	FN1	5.15242013584508
ENSG00000169020	ATP5I	5.14812879426964
ENSG00000123562	MORF4L2	5.14731507420009
ENSG00000184897	H1FX	5.14567761448115
ENSG00000145423	SFRP2	5.14428386737424
